PassengerId,Survived,Pclass,Sex_num,Age_filled,Fare_capped,FamilySize,IsAlone,Age_z,Fare_z,FamilySize_z,Embarked_filled_C,Embarked_filled_NAN,Embarked_filled_Q,Embarked_filled_S,Title_Master,Title_Miss,Title_Mr,Title_Mrs,Title_Rare,Title_the Countess,Cabin_deck_A,Cabin_deck_B,Cabin_deck_C,Cabin_deck_D,Cabin_deck_E,Cabin_deck_F,Cabin_deck_G,Cabin_deck_T,Cabin_deck_U,AgeBin_0-10,AgeBin_11-20,AgeBin_21-30,AgeBin_31-40,AgeBin_41-50,AgeBin_51-60,AgeBin_60+
538,1,1,0,30.0,65.6344,1,1,0.04906228549545483,2.0316232164746784,-0.5609748304808925,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
539,0,3,1,28.0,14.5,1,1,-0.10463740114712752,-0.466377811794686,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
540,1,1,0,22.0,49.5,3,0,-0.5657364610748746,1.2434307708703642,0.6792945838081278,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
541,1,1,0,36.0,65.6344,3,0,0.5101613454232019,2.0316232164746784,0.6792945838081278,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
542,0,3,0,9.0,31.275,7,0,-1.56478442425166,0.35310901603977735,3.1598334123861687,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
543,0,3,0,11.0,31.275,7,0,-1.4110847376090776,0.35310901603977735,3.1598334123861687,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
544,1,2,1,32.0,26.0,2,0,0.20276197213803718,0.0954164367952591,0.059159876663617626,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
545,0,1,1,50.0,65.6344,2,0,1.5860591519212783,2.0316232164746784,0.059159876663617626,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
546,0,1,1,64.0,26.0,1,1,2.661956958419355,0.0954164367952591,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
547,1,2,0,19.0,26.0,2,0,-0.7962859910387481,0.0954164367952591,0.059159876663617626,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
548,1,2,1,28.0,13.8625,1,1,-0.10463740114712752,-0.4975207538360851,-0.5609748304808925,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
549,0,3,1,33.0,20.525,3,0,0.27961181545932834,-0.17204647720734526,0.6792945838081278,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
550,1,2,1,8.0,36.75,3,0,-1.6416342675729512,0.6205719300423816,0.6792945838081278,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
551,1,1,1,17.0,65.6344,3,0,-0.9499856776813305,2.0316232164746784,0.6792945838081278,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
552,0,2,1,27.0,26.0,1,1,-0.1814872444684187,0.0954164367952591,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
553,0,3,1,28.0,7.8292,1,1,-0.10463740114712752,-0.7922575573158865,-0.5609748304808925,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
554,1,3,1,22.0,7.225,1,1,-0.5657364610748746,-0.8217737386200644,-0.5609748304808925,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
555,1,3,0,22.0,7.775,1,1,-0.5657364610748746,-0.7949053180353277,-0.5609748304808925,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
556,0,1,1,62.0,26.55,1,1,2.5082572717767726,0.12228485737999564,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
557,1,1,0,48.0,39.6,2,0,1.432359465278696,0.7597992003451073,0.059159876663617626,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
558,0,1,1,28.0,65.6344,1,1,-0.10463740114712752,2.0316232164746784,-0.5609748304808925,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
559,1,1,0,39.0,65.6344,3,0,0.7407108753870755,2.0316232164746784,0.6792945838081278,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
560,1,3,0,36.0,17.4,2,0,0.5101613454232019,-0.32470795780243905,0.059159876663617626,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
561,0,3,1,28.0,7.75,1,1,-0.10463740114712752,-0.7961266098800885,-0.5609748304808925,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
562,0,3,1,40.0,7.8958,1,1,0.8175607187083667,-0.7890040358414437,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
563,0,2,1,28.0,13.5,1,1,-0.10463740114712752,-0.515229485585116,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
564,0,3,1,28.0,8.05,1,1,-0.10463740114712752,-0.7814711077429595,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
565,0,3,0,28.0,8.05,1,1,-0.10463740114712752,-0.7814711077429595,-0.5609748304808925,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
566,0,3,1,24.0,24.15,3,0,-0.41203677443229225,0.005040840282963516,0.6792945838081278,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
567,0,3,1,19.0,7.8958,1,1,-0.7962859910387481,-0.7890040358414437,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
568,0,3,0,29.0,21.075,5,0,-0.027787557825836348,-0.14517805662260871,1.9195639980971482,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
569,0,3,1,28.0,7.2292,1,1,-0.10463740114712752,-0.8215685615901446,-0.5609748304808925,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
570,1,3,1,32.0,7.8542,1,1,0.20276197213803718,-0.7910362654711258,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
571,1,2,1,62.0,10.5,1,1,2.5082572717767726,-0.661784506956406,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
572,1,1,0,53.0,51.4792,3,0,1.816608681885152,1.3401180036363833,0.6792945838081278,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
573,1,1,1,36.0,26.3875,1,1,0.5101613454232019,0.11434646038905069,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
574,1,3,0,28.0,7.75,1,1,-0.10463740114712752,-0.7961266098800885,-0.5609748304808925,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
575,0,3,1,16.0,8.05,1,1,-1.0268355210026217,-0.7814711077429595,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
576,0,3,1,19.0,14.5,1,1,-0.7962859910387481,-0.466377811794686,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
577,1,2,0,34.0,13.0,1,1,0.35646165878061953,-0.539655322480331,-0.5609748304808925,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
578,1,1,0,39.0,55.9,2,0,0.7407108753870755,1.5560814831291163,0.059159876663617626,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
579,0,3,0,28.0,14.4583,2,0,-0.10463740114712752,-0.46841492659174694,0.059159876663617626,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
580,1,3,1,32.0,7.925,1,1,0.20276197213803718,-0.7875775669667633,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
581,1,2,0,25.0,30.0,3,0,-0.33518693111100106,0.2908231319569791,0.6792945838081278,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
582,1,1,0,39.0,65.6344,3,0,0.7407108753870755,2.0316232164746784,0.6792945838081278,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
583,0,2,1,54.0,26.0,1,1,1.893458525206443,0.0954164367952591,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
584,0,1,1,36.0,40.125,1,1,0.5101613454232019,0.7854463290850829,-0.5609748304808925,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
585,0,3,1,28.0,8.7125,1,1,-0.10463740114712752,-0.7491068738567996,-0.5609748304808925,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
586,1,1,0,18.0,65.6344,3,0,-0.8731358343600393,2.0316232164746784,0.6792945838081278,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
587,0,2,1,47.0,15.0,1,1,1.3555096219574048,-0.44195197489947097,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
588,1,1,1,60.0,65.6344,3,0,2.3545575851341902,2.0316232164746784,0.6792945838081278,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
589,0,3,1,22.0,8.05,1,1,-0.5657364610748746,-0.7814711077429595,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
590,0,3,1,28.0,8.05,1,1,-0.10463740114712752,-0.7814711077429595,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
591,0,3,1,35.0,7.125,1,1,0.4333115021019107,-0.8266589059991073,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
592,1,1,0,52.0,65.6344,2,0,1.7397588385638607,2.0316232164746784,0.059159876663617626,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
593,0,3,1,47.0,7.25,1,1,1.3555096219574048,-0.8205524467753036,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
594,0,3,0,28.0,7.75,3,0,-0.10463740114712752,-0.7961266098800885,0.6792945838081278,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
595,0,2,1,37.0,26.0,2,0,0.5870111887444931,0.0954164367952591,0.059159876663617626,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
596,0,3,1,36.0,24.15,3,0,0.5101613454232019,0.005040840282963516,0.6792945838081278,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
597,1,2,0,28.0,33.0,1,1,-0.10463740114712752,0.4373781533282692,-0.5609748304808925,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
598,0,3,1,49.0,0.0,1,1,1.5092093085999871,-1.1747270817559212,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
599,0,3,1,28.0,7.225,1,1,-0.10463740114712752,-0.8217737386200644,-0.5609748304808925,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
600,1,1,1,49.0,56.9292,2,0,1.5092093085999871,1.6063596257942268,0.059159876663617626,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
601,1,2,0,24.0,27.0,4,0,-0.41203677443229225,0.1442681105856891,1.299429290952638,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
602,0,3,1,28.0,7.8958,1,1,-0.10463740114712752,-0.7890040358414437,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
603,0,1,1,28.0,42.4,1,1,-0.10463740114712752,0.8965838869583111,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
604,0,3,1,44.0,8.05,1,1,1.1249600919935314,-0.7814711077429595,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
605,1,1,1,35.0,26.55,1,1,0.4333115021019107,0.12228485737999564,-0.5609748304808925,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
606,0,3,1,36.0,15.55,2,0,0.5101613454232019,-0.4150835543147344,0.059159876663617626,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
607,0,3,1,30.0,7.8958,1,1,0.04906228549545483,-0.7890040358414437,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
608,1,1,1,27.0,30.5,1,1,-0.1814872444684187,0.3152489688521941,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
609,1,2,0,22.0,41.5792,4,0,-0.5657364610748746,0.8564864331111263,1.299429290952638,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
610,1,1,0,40.0,65.6344,1,1,0.8175607187083667,2.0316232164746784,-0.5609748304808925,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
611,0,3,0,39.0,31.275,7,0,0.7407108753870755,0.35310901603977735,3.1598334123861687,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
612,0,3,1,28.0,7.05,1,1,-0.10463740114712752,-0.8303227815333896,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
613,1,3,0,28.0,15.5,2,0,-0.10463740114712752,-0.417526138004256,0.059159876663617626,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
614,0,3,1,28.0,7.75,1,1,-0.10463740114712752,-0.7961266098800885,-0.5609748304808925,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
615,0,3,1,35.0,8.05,1,1,0.4333115021019107,-0.7814711077429595,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
616,1,2,0,24.0,65.0,4,0,-0.41203677443229225,2.0006317146220294,1.299429290952638,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
617,0,3,1,34.0,14.4,3,0,0.35646165878061953,-0.471262979173729,0.6792945838081278,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
618,0,3,0,26.0,16.1,2,0,-0.2583370877897099,-0.3882151337299979,0.059159876663617626,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
619,1,2,0,4.0,39.0,4,0,-1.949033640858116,0.7304881960708492,1.299429290952638,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
620,0,2,1,26.0,10.5,1,1,-0.2583370877897099,-0.661784506956406,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
621,0,3,1,27.0,14.4542,2,0,-0.1814872444684187,-0.46861521845428766,0.059159876663617626,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
622,1,1,1,42.0,52.5542,2,0,0.9712604053509489,1.3926335529610958,0.059159876663617626,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
623,1,3,1,20.0,15.7417,3,0,-0.719436147717457,-0.4057186884491091,0.6792945838081278,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
624,0,3,1,21.0,7.8542,1,1,-0.6425863043961658,-0.7910362654711258,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
625,0,3,1,21.0,16.1,1,1,-0.6425863043961658,-0.3882151337299979,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
626,0,1,1,61.0,32.3208,1,1,2.4314074284554814,0.40419809648980903,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
627,0,2,1,57.0,12.35,1,1,2.1240080551703167,-0.5714089104441106,-0.5609748304808925,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
628,1,1,0,21.0,65.6344,1,1,-0.6425863043961658,2.0316232164746784,-0.5609748304808925,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
629,0,3,1,26.0,7.8958,1,1,-0.2583370877897099,-0.7890040358414437,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
630,0,3,1,28.0,7.7333,1,1,-0.10463740114712752,-0.7969424328323887,-0.5609748304808925,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
631,1,1,1,80.0,30.0,1,1,3.8915544515600136,0.2908231319569791,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
632,0,3,1,51.0,7.0542,1,1,1.6629089952425695,-0.8301176045034698,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
633,1,1,1,32.0,30.5,1,1,0.20276197213803718,0.3152489688521941,-0.5609748304808925,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
634,0,1,1,28.0,0.0,1,1,-0.10463740114712752,-1.1747270817559212,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
635,0,3,0,9.0,27.9,6,0,-1.56478442425166,0.18823461699707605,2.5396987052416584,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
636,1,2,0,28.0,13.0,1,1,-0.10463740114712752,-0.539655322480331,-0.5609748304808925,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
637,0,3,1,32.0,7.925,1,1,0.20276197213803718,-0.7875775669667633,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
638,0,2,1,31.0,26.25,3,0,0.12591212881674602,0.1076293552428666,0.6792945838081278,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
639,0,3,0,41.0,39.6875,6,0,0.8944105620296577,0.7640737218017698,2.5396987052416584,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
640,0,3,1,28.0,16.1,2,0,-0.10463740114712752,-0.3882151337299979,0.059159876663617626,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
641,0,3,1,20.0,7.8542,1,1,-0.719436147717457,-0.7910362654711258,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
642,1,1,0,24.0,65.6344,1,1,-0.41203677443229225,2.0316232164746784,-0.5609748304808925,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
643,0,3,0,2.0,27.9,6,0,-2.1027333275006983,0.18823461699707605,2.5396987052416584,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
644,1,3,1,28.0,56.4958,1,1,-0.10463740114712752,1.5851873103734548,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
645,1,3,0,0.75,19.2583,4,0,-2.1987956316523123,-0.23392689239768297,1.299429290952638,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
646,1,1,1,48.0,65.6344,2,0,1.432359465278696,2.0316232164746784,0.059159876663617626,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
647,0,3,1,19.0,7.8958,1,1,-0.7962859910387481,-0.7890040358414437,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
648,1,1,1,56.0,35.5,1,1,2.0471582118490255,0.5595073378043441,-0.5609748304808925,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
649,0,3,1,28.0,7.55,1,1,-0.10463740114712752,-0.8058969446381745,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
650,1,3,0,23.0,7.55,1,1,-0.48888661775358344,-0.8058969446381745,-0.5609748304808925,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
651,0,3,1,28.0,7.8958,1,1,-0.10463740114712752,-0.7890040358414437,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
652,1,2,0,18.0,23.0,2,0,-0.8731358343600393,-0.051138584576030925,0.059159876663617626,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
653,0,3,1,21.0,8.4333,1,1,-0.6425863043961658,-0.7627462611790877,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
654,1,3,0,28.0,7.8292,1,1,-0.10463740114712752,-0.7922575573158865,-0.5609748304808925,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
655,0,3,0,18.0,6.75,1,1,-0.8731358343600393,-0.8449782836705185,-0.5609748304808925,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
656,0,2,1,24.0,65.6344,3,0,-0.41203677443229225,2.0316232164746784,0.6792945838081278,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
657,0,3,1,28.0,7.8958,1,1,-0.10463740114712752,-0.7890040358414437,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
658,0,3,0,32.0,15.5,3,0,0.20276197213803718,-0.417526138004256,0.6792945838081278,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
659,0,2,1,23.0,13.0,1,1,-0.48888661775358344,-0.539655322480331,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
660,0,1,1,58.0,65.6344,3,0,2.200857898491608,2.0316232164746784,0.6792945838081278,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
661,1,1,1,50.0,65.6344,3,0,1.5860591519212783,2.0316232164746784,0.6792945838081278,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
662,0,3,1,40.0,7.225,1,1,0.8175607187083667,-0.8217737386200644,-0.5609748304808925,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
663,0,1,1,47.0,25.5875,1,1,1.3555096219574048,0.07526512135670665,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
664,0,3,1,36.0,7.4958,1,1,0.5101613454232019,-0.8085447053576159,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
665,1,3,1,20.0,7.925,2,0,-0.719436147717457,-0.7875775669667633,0.059159876663617626,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
666,0,2,1,32.0,65.6344,3,0,0.20276197213803718,2.0316232164746784,0.6792945838081278,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
667,0,2,1,25.0,13.0,1,1,-0.33518693111100106,-0.539655322480331,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
668,0,3,1,28.0,7.775,1,1,-0.10463740114712752,-0.7949053180353277,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
669,0,3,1,43.0,8.05,1,1,1.0481102486722402,-0.7814711077429595,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
670,1,1,0,28.0,52.0,2,0,-0.10463740114712752,1.3655599553464393,0.059159876663617626,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
671,1,2,0,40.0,39.0,3,0,0.8175607187083667,0.7304881960708492,0.6792945838081278,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
672,0,1,1,31.0,52.0,2,0,0.12591212881674602,1.3655599553464393,0.059159876663617626,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
